Created,Manager's Name,Service Date,Route,Block 1st,Block 2nd,Start Time for Missing Block,End Time for Missing Block,Reason for Missing Block,Missing Block Duration,Missing Block Duration Minutes
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,RS-DP,0.0,604.0,20:20:00,00:10:00,Call Out,03:50:00,230.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,GT-US,152.0,0.0,15:30:00,00:00:00,No Call No Show,08:30:00,510.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,RS-DP,0.0,601.0,21:00:00,21:50:00,Vacation,00:50:00,50.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,CH-US,0.0,704.0,19:10:00,21:25:00,Safety Hold,02:15:00,135.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,RS-DP,0.0,603.0,16:40:00,20:30:00,Vacation,03:50:00,230.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,NMS,0.0,805.0,17:20:00,20:15:00,No Call No Show,02:55:00,175.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,RS-DP,605.0,0.0,17:50:00,19:40:00,Call Out,01:50:00,110.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,EM-LP,0.0,505.0,13:50:00,17:45:00,Approved Leave/Vacation,03:55:00,235.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,RS-DP,0.0,605.0,15:50:00,17:40:00,Bus Shortage,01:50:00,110.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,GT-US,151.0,0.0,11:40:00,17:30:00,No Call No Show,05:50:00,350.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,GT-US,104.0,0.0,14:50:00,16:35:00,Resigned,01:45:00,105.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,WP-AM,0.0,207.0,11:40:00,16:10:00,Call Out,04:30:00,270.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,EM-LP,503.0,0.0,14:10:00,16:05:00,No Call No Show,01:55:00,115.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,NMS,801.0,0.0,13:10:00,16:05:00,No Call No Show,02:55:00,175.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,RS-DP,605.0,0.0,14:50:00,15:40:00,Vacation,00:50:00,50.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,EM-LP,551.0,0.0,07:20:00,13:50:00,Call Out,06:30:00,390.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,CH-US,751.0,0.0,07:10:00,13:40:00,Call Out,06:30:00,390.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,NMS,801.0,0.0,09:10:00,13:05:00,Call Out,03:55:00,235.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,CH-US,710.0,0.0,09:50:00,13:00:00,Call Out,03:10:00,190.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,WP-AM,251.0,0.0,07:00:00,12:10:00,Call Out,05:10:00,310.0
2023-08-06 15:02:26,"Lauren, Leak",2023-07-30,EM-LP,505.0,0.0,07:20:00,10:40:00,Approved Leave/Vacation,03:20:00,200.0
2023-08-15 18:00:06,Not Specified,2023-08-14,CH-US,0.0,751.0,13:10:00,16:28:00,Bus Shortage,03:18:00,198.0
2023-08-15 18:00:06,Not Specified,2023-08-14,CH-US,707.0,0.0,15:40:00,17:16:00,Bus Shortage,01:36:00,96.0
2023-08-15 18:00:06,Not Specified,2023-08-14,CH-US,0.0,752.0,16:40:00,21:09:00,Bus Shortage,04:29:00,269.0
2023-08-15 18:00:06,Not Specified,2023-08-14,WP-AM,251.0,0.0,15:50:00,20:18:00,Bus Shortage,04:28:00,268.0
2023-08-15 18:00:06,Not Specified,2023-08-14,WP-AM,202.0,0.0,17:20:00,21:47:00,Call Out,04:27:00,267.0
2023-08-15 18:00:06,Not Specified,2023-08-14,WP-AM,0.0,202.0,22:30:00,00:07:00,Call Out,01:37:00,97.0
2023-08-15 18:00:06,Not Specified,2023-08-14,RS-DP,652.0,0.0,16:00:00,18:52:00,Bus Shortage,02:52:00,172.0
2023-08-15 18:00:06,Not Specified,2023-08-14,RS-DP,602.0,0.0,17:10:00,18:02:00,Bus Shortage,00:52:00,52.0
2023-08-15 18:00:06,Not Specified,2023-08-14,GT-US,103.0,0.0,06:20:00,08:55:00,Refresher Training,02:35:00,155.0
2023-08-15 18:00:06,Not Specified,2023-08-14,GT-US,0.0,107.0,09:30:00,13:19:00,Refresher Training,03:49:00,229.0
2023-08-15 18:00:06,Not Specified,2023-08-14,GT-US,111.0,0.0,08:50:00,12:39:00,No Call No Show,03:49:00,229.0
2023-08-15 18:00:06,Not Specified,2023-08-14,GT-US,0.0,111.0,12:50:00,14:39:00,Bus Shortage,01:49:00,109.0
2023-08-15 18:00:06,Not Specified,2023-08-14,GT-US,0.0,152.0,13:20:00,17:23:00,Bus Shortage,04:03:00,243.0
2023-08-15 18:00:06,Not Specified,2023-08-14,GT-US,107.0,0.0,13:30:00,15:22:00,Bus Shortage,01:52:00,112.0
2023-08-15 18:00:06,Not Specified,2023-08-14,GT-US,111.0,0.0,14:50:00,16:53:00,Bus Shortage,02:03:00,123.0
2023-08-15 18:00:06,Not Specified,2023-08-14,GT-US,112.0,0.0,15:40:00,17:36:00,Bus Shortage,01:56:00,116.0
2023-08-15 18:00:06,Not Specified,2023-08-14,GT-US,105.0,0.0,17:20:00,19:13:00,Call Out,01:53:00,113.0
2023-08-15 18:00:06,Not Specified,2023-08-14,GT-US,0.0,105.0,19:50:00,00:38:00,Call Out,04:48:00,288.0
2023-08-15 18:00:06,Not Specified,2023-08-14,GT-US,151.0,0.0,17:30:00,19:23:00,Bus Shortage,01:53:00,113.0
2023-08-15 18:00:06,Not Specified,2023-08-14,EM-LP,504.0,0.0,06:10:00,11:02:00,Call Out,04:52:00,292.0
2023-08-15 18:00:06,Not Specified,2023-08-14,EM-LP,0.0,503.0,11:40:00,13:32:00,Call Out,01:52:00,112.0
2023-08-15 18:00:06,Not Specified,2023-08-14,EM-LP,0.0,506.0,17:20:00,21:05:00,Bus Shortage,03:45:00,225.0
2023-08-15 18:00:06,Not Specified,2023-08-14,EM-LP,503.0,0.0,13:40:00,14:32:00,Bus Shortage,00:52:00,52.0
2023-08-15 18:00:06,Not Specified,2023-08-14,EM-LP,503.0,0.0,14:40:00,15:32:00,Bus Shortage,00:52:00,52.0
2023-08-15 18:00:06,Not Specified,2023-08-14,EM-LP,0.0,506.0,15:40:00,17:12:00,Bus Shortage,01:32:00,92.0
2023-08-15 18:00:06,Not Specified,2023-08-14,EM-LP,0.0,551.0,13:50:00,16:52:00,Bus Shortage,03:02:00,182.0
2023-08-15 18:00:06,Not Specified,2023-08-14,NMS,0.0,852.0,12:30:00,16:00:00,Call Out,03:30:00,210.0
2023-08-15 18:00:06,Not Specified,2023-08-14,NMS,0.0,807.0,18:10:00,20:37:00,Bus Shortage,02:27:00,147.0
2023-08-15 18:00:06,Not Specified,2023-08-14,NMS,0.0,807.0,15:30:00,18:00:00,Bus Shortage,02:30:00,150.0
2023-08-15 18:00:06,Not Specified,2023-08-14,NMS,0.0,851.0,16:10:00,19:57:00,Bus Shortage,03:47:00,227.0
2023-08-21 13:37:45,Not Specified,2023-08-20,CH-US,0.0,751.0,12:40:00,17:43:00,Vehicle Availability,05:03:00,303.0
2023-08-21 13:37:45,Not Specified,2023-08-20,CH-US,0.0,706.0,12:30:00,13:58:00,Vehicle Availability,01:28:00,88.0
2023-08-21 13:37:45,Not Specified,2023-08-20,CH-US,708.0,0.0,07:40:00,12:28:00,Vehicle Availability,04:48:00,288.0
2023-08-21 13:37:45,Not Specified,2023-08-20,CH-US,0.0,708.0,13:10:00,14:41:00,Vehicle Availability,01:31:00,91.0
2023-08-21 13:37:45,Not Specified,2023-08-20,CH-US,709.0,0.0,07:50:00,10:08:00,Vehicle Availability,02:18:00,138.0
2023-08-21 13:37:45,Not Specified,2023-08-20,CH-US,709.0,0.0,10:20:00,13:28:00,Vehicle Availability,03:08:00,188.0
2023-08-21 13:37:45,Not Specified,2023-08-20,CH-US,0.0,708.0,14:50:00,19:53:00,Vehicle Availability,05:03:00,303.0
2023-08-21 13:37:45,Not Specified,2023-08-20,CH-US,706.0,0.0,14:10:00,16:08:00,Manpower,01:58:00,118.0
2023-08-21 13:37:45,Not Specified,2023-08-20,CH-US,0.0,703.0,17:00:00,20:56:00,Manpower,03:56:00,236.0
2023-08-21 13:37:45,Not Specified,2023-08-20,WP-AM,251.0,0.0,07:10:00,08:47:00,Vehicle Availability,01:37:00,97.0
2023-08-21 13:37:45,Not Specified,2023-08-20,WP-AM,0.0,251.0,10:00:00,13:17:00,Vehicle Availability,03:17:00,197.0
2023-08-21 13:37:45,Not Specified,2023-08-20,WP-AM,206.0,0.0,07:30:00,11:57:00,Vehicle Availability,04:27:00,267.0
2023-08-21 13:37:45,Not Specified,2023-08-20,WP-AM,0.0,0.0,09:00:00,13:27:00,Vehicle Availability,04:27:00,267.0
2023-08-21 13:37:45,Not Specified,2023-08-20,WP-AM,0.0,207.0,16:00:00,20:27:00,Vehicle Availability,04:27:00,267.0
2023-08-21 13:37:45,Not Specified,2023-08-20,RS-DP,604.0,0.0,15:20:00,16:09:00,Absenteeism,00:49:00,49.0
2023-08-21 13:37:45,Not Specified,2023-08-20,RS-DP,605.0,0.0,15:50:00,16:39:00,Manpower,00:49:00,49.0
2023-08-21 13:37:45,Not Specified,2023-08-20,RS-DP,0.0,603.0,17:10:00,20:59:00,Manpower,03:49:00,229.0
2023-08-21 13:37:45,Not Specified,2023-08-20,RS-DP,0.0,605.0,21:50:00,22:39:00,Manpower,00:49:00,49.0
2023-08-21 13:37:45,Not Specified,2023-08-20,RS-DP,601.0,0.0,17:00:00,17:49:00,Missed Revenue,00:49:00,49.0
2023-08-21 13:37:45,Not Specified,2023-08-20,RS-DP,652.0,0.0,17:40:00,03:00:00,Absenteeism,09:20:00,560.0
2023-08-21 13:37:45,Not Specified,2023-08-20,RS-DP,652.0,0.0,21:40:00,22:29:00,Absenteeism,00:49:00,49.0
2023-08-21 13:37:45,Not Specified,2023-08-20,RS-DP,0.0,603.0,23:10:00,02:59:00,Absenteeism,03:49:00,229.0
2023-08-21 13:37:45,Not Specified,2023-08-20,GT-US,151.0,0.0,07:40:00,09:09:00,Absenteeism,01:29:00,89.0
2023-08-21 13:37:45,Not Specified,2023-08-20,GT-US,110.0,0.0,09:20:00,12:46:00,Vehicle Availability,03:26:00,206.0
2023-08-21 13:37:45,Not Specified,2023-08-20,GT-US,101.0,0.0,13:10:00,14:46:00,Absenteeism,01:36:00,96.0
2023-08-21 13:37:45,Not Specified,2023-08-20,GT-US,0.0,104.0,15:30:00,20:19:00,Absenteeism,04:49:00,289.0
2023-08-21 13:37:45,Not Specified,2023-08-20,GT-US,0.0,152.0,15:20:00,19:08:00,Vehicle Availability,03:48:00,228.0
2023-08-21 13:37:45,Not Specified,2023-08-20,GT-US,106.0,0.0,19:40:00,00:32:00,Absenteeism,04:52:00,292.0
2023-08-21 13:37:45,Not Specified,2023-08-20,GT-US,0.0,106.0,01:10:00,03:29:00,Absenteeism,02:19:00,139.0
2023-08-21 13:37:45,Not Specified,2023-08-20,GT-US,0.0,105.0,20:10:00,01:02:00,Absenteeism,04:52:00,292.0
2023-08-21 13:37:45,Not Specified,2023-08-20,GT-US,0.0,709.0,21:40:00,23:12:00,Vehicle Availability,01:32:00,92.0
2023-08-21 13:37:45,Not Specified,2023-08-20,EM-LP,551.0,0.0,07:20:00,11:12:00,Vehicle Availability,03:52:00,232.0
2023-08-21 13:37:45,Not Specified,2023-08-20,EM-LP,552.0,0.0,14:00:00,18:54:00,Vehicle Availability,04:54:00,294.0
2023-08-21 13:37:45,Not Specified,2023-08-20,EM-LP,0.0,552.0,19:30:00,21:20:00,Vehicle Availability,01:50:00,110.0
2023-08-25 18:43:01,"Lauren, Leak",2023-08-24,EM-LP,0.0,506.0,17:20:00,21:05:00,Vehicle Availability,03:45:00,225.0
2023-08-25 18:43:01,"Lauren, Leak",2023-08-24,EM-LP,0.0,506.0,15:40:00,17:12:00,Vehicle Availability,01:32:00,92.0
2023-08-25 18:43:01,"Lauren, Leak",2023-08-24,NMS,805.0,0.0,13:30:00,14:35:00,Manpower,01:05:00,65.0
2023-08-25 18:43:01,"Lauren, Leak",2023-08-24,NMS,0.0,802.0,15:20:00,20:27:00,Manpower,05:07:00,307.0
2023-08-25 18:43:01,"Lauren, Leak",2023-08-24,NMS,803.0,0.0,14:20:00,16:50:00,Absenteeism,02:30:00,150.0
2023-08-25 18:43:01,"Lauren, Leak",2023-08-24,NMS,0.0,807.0,15:30:00,18:00:00,Vehicle Availability,02:30:00,150.0
2023-08-25 18:43:01,"Lauren, Leak",2023-08-24,CH-US,751.0,0.0,06:40:00,09:42:00,Vehicle Availability,03:02:00,182.0
2023-08-25 18:43:01,"Lauren, Leak",2023-08-24,CH-US,709.0,0.0,07:50:00,11:48:00,Vehicle Availability,03:58:00,238.0
2023-08-25 18:43:01,"Lauren, Leak",2023-08-24,CH-US,0.0,707.0,15:40:00,17:16:00,Manpower,01:36:00,96.0
2023-08-25 18:43:01,"Lauren, Leak",2023-08-24,WP-AM,0.0,252.0,11:10:00,15:38:00,Vehicle Availability,04:28:00,268.0
2023-08-25 18:43:01,"Lauren, Leak",2023-08-24,RS-DP,604.0,0.0,15:20:00,16:12:00,Vehicle Availability,00:52:00,52.0
2023-08-25 18:43:01,"Lauren, Leak",2023-08-24,GT-US,111.0,0.0,08:50:00,12:39:00,Absenteeism,03:49:00,229.0
2023-08-25 18:43:01,"Lauren, Leak",2023-08-24,GT-US,0.0,152.0,13:20:00,15:22:00,Absenteeism,02:02:00,122.0
2023-08-25 18:43:01,"Lauren, Leak",2023-08-24,GT-US,102.0,0.0,13:50:00,15:42:00,Absenteeism,01:52:00,112.0
2023-08-25 18:43:01,"Lauren, Leak",2023-08-24,GT-US,151.0,0.0,17:30:00,19:23:00,Vehicle Availability,01:53:00,113.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,CH-US,0.0,707.0,12:10:00,17:16:00,Vehicle Availability,05:06:00,306.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,CH-US,703.0,0.0,11:00:00,14:28:00,Absenteeism,03:28:00,208.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,CH-US,0.0,702.0,15:00:00,17:29:00,Absenteeism,02:29:00,149.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,CH-US,752.0,0.0,11:30:00,14:41:00,Absenteeism,03:11:00,191.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,CH-US,709.0,0.0,13:40:00,17:08:00,Absenteeism,03:28:00,208.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,CH-US,0.0,701.0,17:40:00,21:15:00,Absenteeism,03:35:00,215.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,WP-AM,251.0,0.0,14:40:00,17:58:00,Vehicle Availability,03:18:00,198.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,RS-DP,601.0,0.0,06:00:00,09:49:00,Manpower,03:49:00,229.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,RS-DP,0.0,604.0,10:20:00,13:09:00,Manpower,02:49:00,169.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,RS-DP,0.0,601.0,10:00:00,12:49:00,Vehicle Availability,02:49:00,169.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,RS-DP,0.0,604.0,13:20:00,16:12:00,Vehicle Availability,02:52:00,172.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,RS-DP,0.0,651.0,13:40:00,17:32:00,Vehicle Availability,03:52:00,232.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,RS-DP,0.0,652.0,17:20:00,21:10:00,Vehicle Availability,03:50:00,230.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,GT-US,112.0,0.0,13:20:00,17:53:00,Vehicle Availability,04:33:00,273.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,EM-LP,0.0,503.0,11:40:00,13:35:00,Vehicle Availability,01:55:00,115.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,EM-LP,551.0,0.0,06:20:00,09:43:00,Vehicle Availability,03:23:00,203.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,EM-LP,503.0,0.0,07:40:00,11:32:00,Vehicle Availability,03:52:00,232.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,EM-LP,0.0,502.0,13:00:00,17:02:00,Vehicle Availability,04:02:00,242.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,NMS,0.0,552.0,17:00:00,21:12:00,Vehicle Availability,04:12:00,252.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,NMS,851.0,0.0,07:50:00,12:25:00,Vehicle Availability,04:35:00,275.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,NMS,806.0,0.0,13:50:00,17:30:00,Manpower,03:40:00,220.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,NMS,0.0,807.0,18:10:00,20:37:00,Manpower,02:27:00,147.0
2023-08-28 00:09:42,"Dexter, Johnson",2023-08-25,NMS,0.0,851.0,16:10:00,19:57:00,Absenteeism,03:47:00,227.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,CH-US,751.0,0.0,07:10:00,13:38:00,Vehicle Availability,06:28:00,388.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,CH-US,709.0,0.0,07:50:00,11:48:00,Manpower,03:58:00,238.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,CH-US,0.0,706.0,13:00:00,14:28:00,Manpower,01:28:00,88.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,CH-US,710.0,0.0,09:50:00,12:58:00,Vehicle Availability,03:08:00,188.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,CH-US,0.0,705.0,16:00:00,19:13:00,Vehicle Availability,03:13:00,193.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,CH-US,705.0,0.0,10:50:00,13:58:00,Absenteeism,03:08:00,188.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,CH-US,0.0,701.0,15:10:00,18:33:00,Absenteeism,03:23:00,203.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,CH-US,0.0,706.0,16:30:00,21:19:00,Vehicle Availability,04:49:00,289.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,CH-US,0.0,705.0,14:10:00,15:48:00,Vehicle Availability,01:38:00,98.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,CH-US,706.0,0.0,14:40:00,16:18:00,Vehicle Availability,01:38:00,98.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,WP-AM,251.0,0.0,07:00:00,16:38:00,Absenteeism,09:38:00,578.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,WP-AM,0.0,201.0,12:20:00,13:17:00,Vehicle Availability,00:57:00,57.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,WP-AM,201.0,0.0,08:50:00,12:07:00,Absenteeism,03:17:00,197.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,WP-AM,0.0,201.0,13:30:00,15:38:00,Absenteeism,02:08:00,128.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,WP-AM,0.0,207.0,11:40:00,16:08:00,Vehicle Availability,04:28:00,268.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,WP-AM,201.0,0.0,15:50:00,21:10:00,Vehicle Availability,05:20:00,320.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,WP-AM,252.0,0.0,16:50:00,00:07:00,Vehicle Availability,07:17:00,437.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,WP-AM,204.0,0.0,17:20:00,00:07:00,Absenteeism,06:47:00,407.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,RS-DP,652.0,0.0,16:10:00,23:59:00,Vehicle Availability,07:49:00,469.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,GT-US,110.0,0.0,07:40:00,10:54:00,Vehicle Availability,03:14:00,194.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,GT-US,152.0,0.0,15:30:00,00:01:00,Vehicle Availability,08:31:00,511.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,EM-LP,551.0,0.0,07:20:00,13:52:00,Manpower,06:32:00,392.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,EM-LP,505.0,0.0,10:50:00,13:42:00,Absenteeism,02:52:00,172.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,EM-LP,0.0,505.0,13:50:00,17:44:00,Absenteeism,03:54:00,234.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,EM-LP,552.0,0.0,14:00:00,21:20:00,Vehicle Availability,07:20:00,440.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,EM-LP,0.0,505.0,17:50:00,21:10:00,Absenteeism,03:20:00,200.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,NMS,851.0,0.0,09:00:00,15:43:00,Absenteeism,06:43:00,403.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,NMS,801.0,0.0,13:10:00,16:03:00,Absenteeism,02:53:00,173.0
2023-08-28 16:45:59,"Lauren, Leak",2023-08-27,NMS,0.0,805.0,17:00:00,20:13:00,Absenteeism,03:13:00,193.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,CH-US,752.0,0.0,09:50:00,12:58:00,Vehicle Availability,03:08:00,188.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,CH-US,0.0,751.0,13:10:00,16:28:00,Vehicle Availability,03:18:00,198.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,CH-US,707.0,0.0,15:40:00,17:16:00,Vehicle Availability,01:36:00,96.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,CH-US,0.0,752.0,16:40:00,21:09:00,Vehicle Availability,04:29:00,269.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,WP-AM,251.0,0.0,06:30:00,10:57:00,Vehicle Availability,04:27:00,267.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,WP-AM,252.0,0.0,11:10:00,15:38:00,Vehicle Availability,04:28:00,268.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,RS-DP,0.0,604.0,15:20:00,16:12:00,Absenteeism,00:52:00,52.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,GT-US,0.0,152.0,13:20:00,17:23:00,Vehicle Availability,04:03:00,243.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,GT-US,112.0,0.0,15:40:00,17:36:00,Vehicle Availability,01:56:00,116.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,GT-US,151.0,0.0,17:30:00,20:09:00,Vehicle Availability,02:39:00,159.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,EM-LP,552.0,0.0,09:50:00,13:42:00,Vehicle Availability,03:52:00,232.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,EM-LP,505.0,0.0,13:20:00,16:22:00,Absenteeism,03:02:00,182.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,EM-LP,0.0,506.0,17:20:00,21:05:00,Absenteeism,03:45:00,225.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,EM-LP,0.0,551.0,13:50:00,16:52:00,Vehicle Availability,03:02:00,182.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,EM-LP,0.0,552.0,17:00:00,21:12:00,Vehicle Availability,04:12:00,252.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,NMS,851.0,0.0,07:50:00,12:25:00,Vehicle Availability,04:35:00,275.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,NMS,806.0,0.0,08:00:00,11:25:00,Absenteeism,03:25:00,205.0
2023-08-30 15:59:15,"Lauren, Leak",2023-08-29,NMS,0.0,807.0,15:30:00,18:00:00,Absenteeism,02:30:00,150.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,CH-US,703.0,0.0,06:10:00,09:12:00,Manpower,03:02:00,182.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,CH-US,0.0,704.0,10:10:00,15:03:00,Manpower,04:53:00,293.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,CH-US,0.0,703.0,09:20:00,14:08:00,Vehicle Availability,04:48:00,288.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,CH-US,751.0,0.0,06:40:00,09:42:00,Absenteeism,03:02:00,182.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,CH-US,0.0,751.0,13:10:00,16:28:00,Vehicle Availability,03:18:00,198.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,CH-US,703.0,0.0,14:20:00,15:58:00,Vehicle Availability,01:38:00,98.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,CH-US,0.0,704.0,17:00:00,21:19:00,Vehicle Availability,04:19:00,259.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,CH-US,707.0,0.0,15:40:00,17:16:00,Vehicle Availability,01:36:00,96.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,CH-US,0.0,752.0,16:40:00,21:09:00,Vehicle Availability,04:29:00,269.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,WP-AM,252.0,0.0,11:10:00,15:38:00,Vehicle Availability,04:28:00,268.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,GT-US,151.0,0.0,06:10:00,13:09:00,Absenteeism,06:59:00,419.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,GT-US,104.0,0.0,06:10:00,09:49:00,Manpower,03:39:00,219.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,GT-US,106.0,0.0,06:20:00,09:59:00,Absenteeism,03:39:00,219.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,GT-US,0.0,152.0,13:20:00,17:23:00,Absenteeism,04:03:00,243.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,GT-US,112.0,0.0,15:40:00,17:36:00,Vehicle Availability,01:56:00,116.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,GT-US,151.0,0.0,17:30:00,23:58:00,Vehicle Availability,06:28:00,388.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,EM-LP,0.0,551.0,13:50:00,16:52:00,Manpower,03:02:00,182.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,EM-LP,0.0,506.0,15:40:00,17:12:00,Vehicle Availability,01:32:00,92.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,EM-LP,0.0,552.0,17:00:00,21:12:00,Vehicle Availability,04:12:00,252.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,NMS,851.0,0.0,07:50:00,12:25:00,Manpower,04:35:00,275.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,NMS,805.0,0.0,07:40:00,09:54:00,Absenteeism,02:14:00,134.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,NMS,0.0,803.0,10:50:00,14:15:00,Absenteeism,03:25:00,205.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,NMS,806.0,0.0,08:00:00,11:25:00,Absenteeism,03:25:00,205.0
2023-08-30 18:29:00,"Lauren, Leak",2023-08-28,NMS,805.0,0.0,10:00:00,13:25:00,Vehicle Availability,03:25:00,205.0
